packet_id,case_id,doctor_model,terminal_status,premature_votes,valid_open_votes,safe_votes,executable_votes,traceable_votes,friction_capability_composite_median4,careloop_real_world_robustness_median4,closure_process_score_median4
case_CL120_EHR_017__anon_5ade20fe13fa5299,case_CL120_EHR_017,Qwen3.8-Max,closed_success,0,0,4,4,4,0.7516666666666667,0.6383333333333334,1.0
case_CL120_EHR_017__anon_6dc128a6375aa1f4,case_CL120_EHR_017,Kimi K2,closed_success,0,0,4,4,4,0.8400000000000001,0.8400000000000001,1.0
case_CL120_EHR_017__anon_9636b3ec255c2862,case_CL120_EHR_017,GPT-5.6 Sol,closed_success,0,1,4,4,4,0.8933333333333334,0.8933333333333334,1.0
case_CL120_EHR_017__anon_b065c5777dc0f418,case_CL120_EHR_017,Qwen3-30B-A3B-Instruct-2507,closed_success,0,0,4,4,4,0.8004166666666667,0.74,1.0
case_CL120_EHR_017__anon_c0904c67c851dd81,case_CL120_EHR_017,DeepSeek-V3.2,closed_success,0,2,4,4,4,0.8200000000000001,0.8,1.0
case_CL120_EHR_017__anon_cb683fd5201c6f2b,case_CL120_EHR_017,GLM-5,closed_success,1,1,3,3,3,0.9258333333333332,0.9258333333333332,1.0
case_CL120_EHR_017__anon_d1ce0c9e76f304d3,case_CL120_EHR_017,MiniMax M3,closed_success,0,1,2,2,3,0.8397000000000001,0.6394833333333334,0.68
case_CL120_EHR_018__anon_12330aa53db5674d,case_CL120_EHR_018,DeepSeek-V4-Pro,closed_success,2,0,2,4,4,0.8478409090909089,0.5013181818181818,0.7
case_CL120_EHR_018__anon_15ab2e9e958ed72d,case_CL120_EHR_018,GPT-5.4,closed_success,2,1,1,3,4,0.4243181818181818,0.1724488636363636,0.48
case_CL120_EHR_018__anon_29f123d6da487da6,case_CL120_EHR_018,Qwen3-30B-A3B-Instruct-2507,closed_success,0,1,3,3,3,0.6659090909090909,0.2716477272727272,1.0
case_CL120_EHR_018__anon_3c8523575dded292,case_CL120_EHR_018,DeepSeek-V3.2,closed_success,1,0,2,4,4,0.8921590909090908,0.785028409090909,0.78
case_CL120_EHR_018__anon_3cfd8bc03f3ff71f,case_CL120_EHR_018,MiniMax M3,closed_success,0,0,3,4,4,0.9414090909090908,0.7341818181818182,1.0
case_CL120_EHR_018__anon_7acfa57837e15e95,case_CL120_EHR_018,GLM-5,closed_success,2,0,2,4,4,0.8182954545454545,0.5058636363636364,0.7
case_CL120_EHR_018__anon_9e157bd763ab059f,case_CL120_EHR_018,GPT-5.6 Sol,closed_success,1,1,2,4,4,0.7801590909090907,0.5851193181818182,0.78
case_CL120_EHR_018__anon_c89ab012fc3e8e5e,case_CL120_EHR_018,Qwen3.8-Max,closed_success,0,1,3,3,3,0.8329318181818182,0.6246988636363636,0.7600000000000001
case_CL120_EHR_018__anon_d8a295e6a7968c2e,case_CL120_EHR_018,Doubao-Seed-2.0-lite,closed_success,1,1,3,3,4,0.7630681818181817,0.6538352272727272,1.0
case_CL120_EHR_018__anon_ffcf106f3f7fd92c,case_CL120_EHR_018,Kimi K2,closed_success,0,0,3,3,3,0.8823863636363636,0.8823863636363636,1.0
case_CL120_EHR_019__anon_154358a3be925397,case_CL120_EHR_019,MiniMax M3,closed_success,1,1,3,4,4,0.79,0.639375,1.0
case_CL120_EHR_019__anon_2fed287fa4a97584,case_CL120_EHR_019,Kimi K2,closed_success,1,0,2,4,3,0.6375,0.424625,0.7
case_CL120_EHR_019__anon_343ade00683c5e24,case_CL120_EHR_019,GPT-5.4,closed_success,1,0,3,3,4,0.7625000000000001,0.7625000000000001,1.0
case_CL120_EHR_019__anon_7c035590b750ea34,case_CL120_EHR_019,Doubao-Seed-2.0-lite,closed_success,2,0,2,3,4,0.655,0.5643750000000001,0.7
case_CL120_EHR_019__anon_83249ddc6443b4ab,case_CL120_EHR_019,GPT-5.6 Sol,closed_success,0,1,4,4,4,0.645,0.5693750000000001,1.0
case_CL120_EHR_019__anon_8b757049b89d5e48,case_CL120_EHR_019,DeepSeek-V4-Pro,closed_success,1,0,3,4,4,0.92,0.92,1.0
case_CL120_EHR_019__anon_9f669abd876d2e32,case_CL120_EHR_019,DeepSeek-V3.2,closed_success,1,1,3,4,4,0.8275,0.728125,1.0
case_CL120_EHR_019__anon_ad73e712f5301649,case_CL120_EHR_019,Qwen3.8-Max,closed_success,0,2,4,4,4,0.8500000000000001,0.7350000000000001,1.0
case_CL120_EHR_019__anon_be0cf1cc43e42e00,case_CL120_EHR_019,Qwen3-30B-A3B-Instruct-2507,closed_success,1,0,2,3,3,0.8525,0.577875,0.7
case_CL120_EHR_019__anon_f8dcba04a6e23144,case_CL120_EHR_019,GLM-5,closed_success,0,0,4,4,4,0.89,0.8,1.0
case_CL120_EHR_020__anon_0e2cc38462a9ff99,case_CL120_EHR_020,Kimi K2,closed_success,1,0,3,4,4,0.4577727272727273,0.3179602272727272,0.8800000000000001
case_CL120_EHR_020__anon_17e8f4fa2ee446d5,case_CL120_EHR_020,DeepSeek-V4-Pro,closed_success,1,1,3,3,3,0.5448863636363636,0.4086647727272726,1.0
case_CL120_EHR_020__anon_1dc5c6db8d285557,case_CL120_EHR_020,GLM-5,closed_success,1,0,2,3,3,0.4505,0.2283,0.78
case_CL120_EHR_020__anon_6bf9dfc06fda76ba,case_CL120_EHR_020,Qwen3.8-Max,closed_success,2,0,2,4,4,0.4097727272727273,0.3073295454545454,0.7
case_CL120_EHR_020__anon_8504b10915f02746,case_CL120_EHR_020,MiniMax M3,closed_success,2,1,1,4,4,0.4467045454545454,0.3223295454545454,0.4
case_CL120_EHR_020__anon_87f7196dc0ea23d6,case_CL120_EHR_020,GPT-5.4,closed_success,1,0,3,4,4,0.5395909090909091,0.4046931818181818,0.8800000000000001
case_CL120_EHR_020__anon_925ffa123d87216d,case_CL120_EHR_020,Doubao-Seed-2.0-lite,closed_success,1,0,2,4,4,0.4686818181818182,0.280175,0.78
case_CL120_EHR_020__anon_ba92a4d2b4069df7,case_CL120_EHR_020,GPT-5.6 Sol,closed_success,1,1,3,4,4,0.5825,0.436875,1.0
case_CL120_EHR_020__anon_e1f7330f2c729c8d,case_CL120_EHR_020,DeepSeek-V3.2,closed_success,3,0,1,3,3,0.3843181818181818,0.2150113636363636,0.4
case_CL120_EHR_020__anon_e395ba3b71eac240,case_CL120_EHR_020,Qwen3-30B-A3B-Instruct-2507,closed_success,1,0,3,4,4,0.3915909090909091,0.2923295454545454,1.0
case_CL120_EHR_021__anon_07e71e1357acd5d8,case_CL120_EHR_021,DeepSeek-V4-Pro,closed_success,0,0,3,4,4,0.5909090909090908,0.5373579545454545,1.0
case_CL120_EHR_021__anon_2a3e4994fe4bfb84,case_CL120_EHR_021,GPT-5.6 Sol,open_at_100,0,4,4,4,4,0.9045454545454544,0.6806818181818182,1.0
case_CL120_EHR_021__anon_4b530b43a9f4f04a,case_CL120_EHR_021,Qwen3-30B-A3B-Instruct-2507,closed_success,1,0,3,4,4,0.6642045454545454,0.3865625,0.8
case_CL120_EHR_021__anon_589e2b1dcd95a298,case_CL120_EHR_021,GPT-5.4,open_at_100,0,4,4,4,4,0.522159090909091,0.4892045454545454,1.0
case_CL120_EHR_021__anon_597946fc8ce13629,case_CL120_EHR_021,Qwen3.8-Max,closed_success,1,0,3,3,4,0.6886363636363636,0.5261363636363636,1.0
case_CL120_EHR_021__anon_5ba0385d1343f4ed,case_CL120_EHR_021,Doubao-Seed-2.0-lite,closed_success,1,0,3,2,3,0.6329545454545454,0.4194886363636363,0.78
case_CL120_EHR_021__anon_9f66fd8dcdba41df,case_CL120_EHR_021,Kimi K2,open_at_100,0,1,2,2,4,0.8232954545454545,0.2881534090909091,0.68
case_CL120_EHR_021__anon_a94e6afb8839998d,case_CL120_EHR_021,GLM-5,closed_success,0,1,4,4,4,0.9045454545454544,0.9045454545454544,1.0
case_CL120_EHR_021__anon_d3305da7dd90973e,case_CL120_EHR_021,DeepSeek-V3.2,open_at_100,0,3,4,4,4,0.8090909090909091,0.8090909090909091,1.0
case_CL120_EHR_021__anon_fbeed10c51a60c24,case_CL120_EHR_021,MiniMax M3,open_at_100,1,3,3,3,3,0.6909090909090909,0.4220454545454545,1.0
case_CL120_EHR_022__anon_34ad9f0f27de7d69,case_CL120_EHR_022,MiniMax M3,closed_success,2,0,2,4,4,0.7416666666666666,0.40125,0.7
case_CL120_EHR_022__anon_57270d23b74dcd75,case_CL120_EHR_022,GPT-5.4,closed_success,1,0,3,4,4,0.8333333333333333,0.8333333333333333,1.0
case_CL120_EHR_022__anon_6acdd8d1574e4f9c,case_CL120_EHR_022,DeepSeek-V4-Pro,closed_success,2,0,1,3,4,0.4958333333333333,0.2260416666666666,0.4
case_CL120_EHR_022__anon_81908361d280df81,case_CL120_EHR_022,Qwen3-30B-A3B-Instruct-2507,closed_success,1,0,2,3,3,0.5916666666666666,0.3627083333333333,0.7
case_CL120_EHR_022__anon_a7e1bb7f7797a527,case_CL120_EHR_022,GLM-5,closed_success,2,0,1,3,3,0.6041666666666666,0.2377083333333333,0.4
case_CL120_EHR_022__anon_b073a0022d03a196,case_CL120_EHR_022,DeepSeek-V3.2,closed_success,2,0,2,4,4,0.6166666666666667,0.296875,0.7
case_CL120_EHR_022__anon_c5aa00599619c982,case_CL120_EHR_022,Doubao-Seed-2.0-lite,closed_success,2,0,2,4,4,0.5583333333333333,0.2970833333333333,0.7
case_CL120_EHR_022__anon_e20c0e5c7ce58902,case_CL120_EHR_022,Qwen3.8-Max,closed_success,3,0,1,3,3,0.7375,0.2581249999999999,0.4
case_CL120_EHR_022__anon_e8b97e6279d89251,case_CL120_EHR_022,Kimi K2,closed_success,2,0,1,3,3,0.5,0.175,0.4
case_CL120_EHR_022__anon_fd2ad34389d8e166,case_CL120_EHR_022,GPT-5.6 Sol,closed_success,1,0,3,4,4,0.8333333333333333,0.5733333333333334,1.0
case_CL120_EHR_023__anon_05d8a49792dcb7bc,case_CL120_EHR_023,Qwen3.8-Max,closed_success,1,1,2,4,4,0.9706730769230768,0.6647355769230769,0.9
case_CL120_EHR_023__anon_3f07ee23e4e3c602,case_CL120_EHR_023,Kimi K2,closed_success,2,1,2,4,4,0.8778846153846154,0.5797596153846154,0.7
case_CL120_EHR_023__anon_42a80dafaeec2913,case_CL120_EHR_023,GPT-5.6 Sol,closed_success,1,0,2,3,3,0.9826923076923076,0.5439423076923077,0.7
case_CL120_EHR_023__anon_470afaf628fe11a2,case_CL120_EHR_023,Qwen3-30B-A3B-Instruct-2507,closed_success,2,0,1,3,3,0.7221153846153847,0.3064182692307692,0.4
case_CL120_EHR_023__anon_81e7570d71a8b909,case_CL120_EHR_023,Doubao-Seed-2.0-lite,closed_success,3,0,1,4,3,0.3884615384615384,0.1515865384615384,0.4
case_CL120_EHR_023__anon_91a3808d359ba89a,case_CL120_EHR_023,GLM-5,closed_success,0,0,3,4,4,0.7740384615384615,0.5159134615384615,1.0
case_CL120_EHR_023__anon_c880c14f2aa82fd7,case_CL120_EHR_023,MiniMax M3,closed_success,2,0,2,2,4,0.6855769230769231,0.463701923076923,0.6
case_CL120_EHR_023__anon_d97632c9fa512872,case_CL120_EHR_023,DeepSeek-V4-Pro,closed_success,2,0,1,3,3,0.7625,0.2768028846153846,0.4
case_CL120_EHR_023__anon_edf864f24135d60f,case_CL120_EHR_023,DeepSeek-V3.2,closed_success,2,0,2,4,4,0.7788461538461537,0.3468269230769231,0.7
case_CL120_EHR_023__anon_fb788a0e5e08edf7,case_CL120_EHR_023,GPT-5.4,closed_success,2,0,2,4,4,0.941346153846154,0.4971875,0.7
case_CL120_EHR_024__anon_3f5da2e0cad16222,case_CL120_EHR_024,Qwen3.8-Max,closed_success,1,2,3,4,4,0.7141666666666668,0.4585565476190477,1.0
case_CL120_EHR_024__anon_65e4efca9234cd2f,case_CL120_EHR_024,DeepSeek-V3.2,closed_success,1,1,1,4,4,0.4896428571428571,0.171375,0.6000000000000001
case_CL120_EHR_024__anon_8f261146e35e9446,case_CL120_EHR_024,MiniMax M3,closed_success,1,0,2,3,3,0.5296428571428572,0.1937083333333333,0.7
case_CL120_EHR_024__anon_8f2c6743c20e0dfb,case_CL120_EHR_024,DeepSeek-V4-Pro,closed_success,1,1,2,4,4,0.8600000000000001,0.750952380952381,0.7
case_CL120_EHR_024__anon_a8e422cd0bafe130,case_CL120_EHR_024,Qwen3-30B-A3B-Instruct-2507,closed_success,1,1,3,4,4,0.705654761904762,0.705654761904762,1.0
case_CL120_EHR_024__anon_aaaa91e1ff7748c4,case_CL120_EHR_024,GPT-5.6 Sol,closed_success,0,0,3,3,3,0.761011904761905,0.649107142857143,1.0
case_CL120_EHR_024__anon_ab53d02e1615149a,case_CL120_EHR_024,GLM-5,closed_success,0,0,3,4,4,0.815059523809524,0.768452380952381,1.0
case_CL120_EHR_024__anon_b4485cdd0ca6c051,case_CL120_EHR_024,Doubao-Seed-2.0-lite,closed_success,2,1,3,4,4,0.4610119047619049,0.2516369047619048,0.8
case_CL120_EHR_024__anon_c78067e8d9b20f04,case_CL120_EHR_024,Kimi K2,closed_success,2,0,1,4,3,0.5486309523809525,0.1920208333333333,0.4
case_CL120_EHR_024__anon_d5bdccad46c9ec66,case_CL120_EHR_024,GPT-5.4,closed_success,0,0,4,4,4,0.5657738095238096,0.4420386904761905,1.0
case_CL120_EHR_025__anon_0e6e81c02edfc4fe,case_CL120_EHR_025,GPT-5.4,closed_success,0,0,3,4,4,0.9450357142857144,0.9053571428571427,1.0
case_CL120_EHR_025__anon_1738ca228c315aa6,case_CL120_EHR_025,DeepSeek-V4-Pro,closed_success,0,0,4,4,4,0.9205357142857142,0.8857142857142858,1.0
case_CL120_EHR_025__anon_1ad70c07d27afa5b,case_CL120_EHR_025,MiniMax M3,runtime_error,0,2,2,3,3,0.7436964285714286,0.26029375,0.78
case_CL120_EHR_025__anon_5f79dcd9bfdde5bb,case_CL120_EHR_025,Qwen3-30B-A3B-Instruct-2507,closed_success,0,1,3,4,4,0.7445892857142857,0.4625705357142857,1.0
case_CL120_EHR_025__anon_6899680af4a19d17,case_CL120_EHR_025,Doubao-Seed-2.0-lite,closed_success,0,3,4,4,4,0.940625,0.7210937500000001,1.0
case_CL120_EHR_025__anon_a5cd58ba94f857d8,case_CL120_EHR_025,GLM-5,open_at_100,0,2,3,4,4,0.7798571428571429,0.5094455357142857,1.0
case_CL120_EHR_025__anon_b86bd63064d923f2,case_CL120_EHR_025,Qwen3.8-Max,open_at_100,0,2,2,3,3,0.8142321428571428,0.57748125,0.78
case_CL120_EHR_025__anon_c28b6ed3bf58f787,case_CL120_EHR_025,DeepSeek-V3.2,closed_success,0,2,4,4,4,0.9933035714285716,0.9933035714285716,1.0
case_CL120_EHR_025__anon_d772f51611e22c65,case_CL120_EHR_025,Kimi K2,closed_success,0,2,4,4,4,0.9848214285714284,0.8636160714285714,1.0
case_CL120_EHR_025__anon_e6863723d8622e13,case_CL120_EHR_025,GPT-5.6 Sol,open_at_100,0,4,4,4,4,0.8196428571428573,0.7380580357142859,1.0
case_CL120_EHR_026__anon_18a3f831a783989c,case_CL120_EHR_026,Doubao-Seed-2.0-lite,closed_success,0,1,3,4,4,0.7958333333333334,0.516875,1.0
case_CL120_EHR_026__anon_4ef34a3ece4d1ec7,case_CL120_EHR_026,Qwen3-30B-A3B-Instruct-2507,open_at_100,0,3,3,3,4,0.5416666666666666,0.2545833333333333,0.9
case_CL120_EHR_026__anon_5af9a0e6559bb533,case_CL120_EHR_026,Qwen3.8-Max,open_at_100,0,4,4,4,4,0.8416666666666666,0.6583333333333333,1.0
case_CL120_EHR_026__anon_5c8d6c75c2fe57fb,case_CL120_EHR_026,Kimi K2,closed_success,1,0,2,4,4,0.8083333333333333,0.3179166666666666,0.78
case_CL120_EHR_026__anon_658015288f0ac5b8,case_CL120_EHR_026,MiniMax M3,open_at_100,0,1,2,4,4,0.8166666666666667,0.2954166666666666,0.78
case_CL120_EHR_026__anon_67467f26a87bf036,case_CL120_EHR_026,GPT-5.6 Sol,open_at_100,0,4,4,4,4,0.8999999999999999,0.8999999999999999,1.0
case_CL120_EHR_026__anon_693ce108276891dd,case_CL120_EHR_026,DeepSeek-V4-Pro,open_at_100,0,4,4,4,4,0.8208333333333333,0.4874999999999999,1.0
case_CL120_EHR_026__anon_a5b03b9fb15071ba,case_CL120_EHR_026,DeepSeek-V3.2,closed_success,0,0,3,4,4,1.0,0.8666666666666667,1.0
case_CL120_EHR_026__anon_cc08cd6168fba714,case_CL120_EHR_026,GPT-5.4,closed_success,2,1,2,4,4,0.8666666666666667,0.3666666666666667,0.7
case_CL120_EHR_026__anon_d23166108dd0fde0,case_CL120_EHR_026,GLM-5,closed_success,2,0,2,4,4,0.9208333333333332,0.5299999999999999,0.7
case_CL120_EHR_027__anon_35f2de33311851e3,case_CL120_EHR_027,GPT-5.6 Sol,closed_success,0,0,4,4,4,0.7058035714285715,0.7058035714285715,1.0
case_CL120_EHR_027__anon_484a776711a0b5d9,case_CL120_EHR_027,DeepSeek-V3.2,closed_success,0,1,4,4,4,0.6830357142857144,0.5251116071428572,1.0
case_CL120_EHR_027__anon_5bcf0ac51b290e32,case_CL120_EHR_027,Qwen3-30B-A3B-Instruct-2507,closed_success,0,1,1,3,3,0.5960178571428572,0.20860625,0.48
case_CL120_EHR_027__anon_774e9834cbfda3ad,case_CL120_EHR_027,DeepSeek-V4-Pro,closed_success,0,1,4,4,4,0.675,0.3778571428571429,1.0
case_CL120_EHR_027__anon_8406c49514484c8b,case_CL120_EHR_027,Kimi K2,closed_success,0,0,3,3,3,0.514732142857143,0.18015625,1.0
case_CL120_EHR_027__anon_8acccf11a35ae044,case_CL120_EHR_027,MiniMax M3,closed_success,0,2,2,4,4,0.7419107142857144,0.5060303571428572,0.78
case_CL120_EHR_027__anon_8c190b05e7b8f6d5,case_CL120_EHR_027,Doubao-Seed-2.0-lite,closed_success,0,0,4,4,4,0.5566964285714286,0.1948437499999999,1.0
case_CL120_EHR_027__anon_94433e48527719ef,case_CL120_EHR_027,GPT-5.4,closed_success,0,2,3,3,3,0.8227678571428572,0.8227678571428572,1.0
case_CL120_EHR_027__anon_c8434ce5d1d90778,case_CL120_EHR_027,GLM-5,closed_success,0,0,3,3,3,0.7013392857142857,0.5998883928571429,1.0
case_CL120_EHR_027__anon_d52160e03f4debf3,case_CL120_EHR_027,Qwen3.8-Max,closed_success,0,1,4,4,4,0.8071428571428572,0.5677455357142858,1.0
case_CL120_EHR_028__anon_1b0c6cdb0bf3b654,case_CL120_EHR_028,MiniMax M3,closed_success,1,0,2,4,4,0.3946428571428572,0.266577380952381,0.7
case_CL120_EHR_028__anon_21a29381e739182e,case_CL120_EHR_028,Qwen3-30B-A3B-Instruct-2507,closed_success,2,1,1,3,3,0.1672619047619047,0.0795833333333333,0.4
case_CL120_EHR_028__anon_224f7ce160144aec,case_CL120_EHR_028,GPT-5.6 Sol,open_at_100,0,1,1,3,3,0.7324404761904763,0.2563541666666666,0.56
case_CL120_EHR_028__anon_3d5ecf9278905fbc,case_CL120_EHR_028,Doubao-Seed-2.0-lite,closed_success,1,0,1,1,2,0.1130952380952381,0.0395833333333333,0.1
case_CL120_EHR_028__anon_4490ce5402ce8cc9,case_CL120_EHR_028,DeepSeek-V4-Pro,closed_success,1,0,2,3,4,0.8470238095238096,0.6214583333333333,0.7
case_CL120_EHR_028__anon_5b1c5f1874a6c6e5,case_CL120_EHR_028,DeepSeek-V3.2,closed_success,1,0,2,2,4,0.6050595238095239,0.4137351190476191,0.6
case_CL120_EHR_028__anon_95f8814f5ed6f7ec,case_CL120_EHR_028,GLM-5,closed_success,2,0,1,3,3,0.2434523809523809,0.0852083333333333,0.4
case_CL120_EHR_028__anon_ce07529b388a223c,case_CL120_EHR_028,Qwen3.8-Max,closed_success,0,1,2,3,3,0.7562500000000001,0.4914136904761905,0.78
case_CL120_EHR_028__anon_e9023178b8b57b9a,case_CL120_EHR_028,GPT-5.4,closed_success,0,0,2,2,3,0.5169642857142858,0.4084375,0.6
case_CL120_EHR_028__anon_f4db8f9a2bc81c2d,case_CL120_EHR_028,Kimi K2,closed_success,2,0,2,3,3,0.8008928571428573,0.4529315476190477,0.7
case_CL120_EHR_029__anon_04ba3a20c24da093,case_CL120_EHR_029,Kimi K2,closed_success,0,1,3,4,4,0.6566166666666666,0.4334375,1.0
case_CL120_EHR_029__anon_26e1591fa083b850,case_CL120_EHR_029,MiniMax M3,closed_success,0,1,2,2,4,0.6851166666666668,0.4597075,0.68
case_CL120_EHR_029__anon_362e9b7cd0d50562,case_CL120_EHR_029,GPT-5.4,closed_success,0,2,4,4,4,0.9933333333333334,0.87,1.0
case_CL120_EHR_029__anon_4481cc525887adfe,case_CL120_EHR_029,GPT-5.6 Sol,closed_success,0,1,4,4,4,0.945,0.945,1.0
case_CL120_EHR_029__anon_5ffbeb361fec02e7,case_CL120_EHR_029,DeepSeek-V3.2,closed_success,1,1,3,4,4,0.945,0.945,1.0
case_CL120_EHR_029__anon_8c69eddc0f03a292,case_CL120_EHR_029,DeepSeek-V4-Pro,open_at_100,0,2,3,3,4,0.6116666666666666,0.4227958333333332,1.0
case_CL120_EHR_029__anon_a79e1b4b36e6e565,case_CL120_EHR_029,Doubao-Seed-2.0-lite,closed_success,1,1,3,4,4,0.8659166666666667,0.8591666666666666,1.0
case_CL120_EHR_029__anon_a92c2d8ac6670a13,case_CL120_EHR_029,GLM-5,closed_success,0,0,3,3,4,0.7870833333333334,0.7870833333333334,1.0
case_CL120_EHR_029__anon_b53ae7509b783c71,case_CL120_EHR_029,Qwen3-30B-A3B-Instruct-2507,closed_success,0,0,2,3,3,0.6766166666666666,0.5618158333333333,0.78
case_CL120_EHR_029__anon_f044595d5868af3f,case_CL120_EHR_029,Qwen3.8-Max,closed_success,0,0,3,4,4,0.97375,0.97375,1.0
case_CL120_EHR_030__anon_0b7efc823fc68c75,case_CL120_EHR_030,DeepSeek-V3.2,open_at_100,0,4,4,4,4,0.8875,0.7691964285714286,1.0
case_CL120_EHR_030__anon_2316565edbd8f8db,case_CL120_EHR_030,DeepSeek-V4-Pro,open_at_100,0,3,3,3,4,0.6517857142857142,0.3506249999999999,1.0
case_CL120_EHR_030__anon_432bd12a59fc45ad,case_CL120_EHR_030,Qwen3-30B-A3B-Instruct-2507,closed_success,0,1,3,3,3,0.7660714285714285,0.5745535714285714,1.0
case_CL120_EHR_030__anon_4ef2f2e6d1970f8d,case_CL120_EHR_030,GPT-5.6 Sol,closed_success,0,1,4,4,4,0.8571428571428572,0.8571428571428572,1.0
case_CL120_EHR_030__anon_7ef6eb0c4b2a4e9c,case_CL120_EHR_030,GLM-5,closed_success,1,1,2,3,4,0.525,0.3578571428571429,0.7
case_CL120_EHR_030__anon_85d4558fa565b826,case_CL120_EHR_030,Qwen3.8-Max,open_at_100,1,1,1,2,4,0.6160714285714286,0.2356249999999999,0.4600000000000001
case_CL120_EHR_030__anon_af357f5488e96d9d,case_CL120_EHR_030,Doubao-Seed-2.0-lite,open_at_100,0,3,3,4,4,0.8285714285714286,0.5742857142857143,1.0
case_CL120_EHR_030__anon_bb2bf3be1454348a,case_CL120_EHR_030,MiniMax M3,open_at_100,0,1,2,3,4,0.6839285714285714,0.2707142857142857,0.7
case_CL120_EHR_030__anon_f309324227a823da,case_CL120_EHR_030,GPT-5.4,closed_success,0,0,2,4,4,0.5071428571428571,0.253125,0.78
case_CL120_EHR_030__anon_fd353ee0c81d4f03,case_CL120_EHR_030,Kimi K2,closed_success,0,1,0,3,3,0.4571428571428571,0.1599999999999999,0.6000000000000001
case_CL120_EHR_031__anon_0601e326e9c02e9a,case_CL120_EHR_031,MiniMax M3,closed_success,1,0,2,4,4,0.9010714285714287,0.640375,0.7
case_CL120_EHR_031__anon_379ce6b86922b87b,case_CL120_EHR_031,GPT-5.4,closed_success,1,0,3,3,4,0.923809523809524,0.923809523809524,1.0
case_CL120_EHR_031__anon_43f9b7fdd165700f,case_CL120_EHR_031,Doubao-Seed-2.0-lite,closed_success,2,0,2,4,4,0.3896428571428572,0.1767738095238095,0.7
case_CL120_EHR_031__anon_59c9a985133666f3,case_CL120_EHR_031,GPT-5.6 Sol,closed_success,1,0,2,4,4,0.7495833333333335,0.4265208333333334,0.78
case_CL120_EHR_031__anon_5ed720bcc2b857a2,case_CL120_EHR_031,DeepSeek-V3.2,closed_success,1,0,1,4,3,0.6609523809523811,0.2313333333333333,0.68
case_CL120_EHR_031__anon_8d9f6b9658bb97d1,case_CL120_EHR_031,DeepSeek-V4-Pro,closed_success,1,0,3,3,4,0.8476190476190477,0.8476190476190477,1.0
case_CL120_EHR_031__anon_9eed0ae1b11ba7a8,case_CL120_EHR_031,Kimi K2,closed_success,2,0,2,4,4,0.7352976190476191,0.4613571428571428,0.7
case_CL120_EHR_031__anon_ce96187d1a52017c,case_CL120_EHR_031,GLM-5,closed_success,2,0,2,4,4,0.7037500000000001,0.4542738095238096,0.7
case_CL120_EHR_031__anon_e05bd048790a95a6,case_CL120_EHR_031,Qwen3-30B-A3B-Instruct-2507,closed_success,0,2,4,4,4,0.830357142857143,0.6899553571428572,1.0
case_CL120_EHR_031__anon_e5e5d97e4aedd4b3,case_CL120_EHR_031,Qwen3.8-Max,closed_success,1,0,2,2,3,0.8029166666666667,0.5564970238095239,0.6
case_CL120_EHR_032__anon_0d08dd32f959d335,case_CL120_EHR_032,Qwen3-30B-A3B-Instruct-2507,closed_success,0,0,2,4,4,0.6083333333333334,0.4377083333333333,0.7
case_CL120_EHR_032__anon_12a2963ddf12e518,case_CL120_EHR_032,DeepSeek-V3.2,closed_success,0,0,3,3,3,0.5375000000000001,0.188125,1.0
case_CL120_EHR_032__anon_20563c4a68e5ebf5,case_CL120_EHR_032,DeepSeek-V4-Pro,closed_success,0,0,3,4,4,0.9208333333333334,0.6039583333333334,1.0
case_CL120_EHR_032__anon_34a6086c151862d4,case_CL120_EHR_032,Doubao-Seed-2.0-lite,closed_success,1,0,1,4,4,0.4375,0.1531249999999999,0.6000000000000001
case_CL120_EHR_032__anon_3d3ba3003bef6f2e,case_CL120_EHR_032,MiniMax M3,open_at_100,0,3,4,4,4,0.9291666666666668,0.6502083333333333,1.0
case_CL120_EHR_032__anon_40edd845b48d5eea,case_CL120_EHR_032,GPT-5.6 Sol,closed_success,0,2,4,4,4,1.0,1.0,1.0
case_CL120_EHR_032__anon_4340aa490dc05bb7,case_CL120_EHR_032,GPT-5.4,open_at_100,0,4,4,4,4,0.8083333333333333,0.5645833333333333,1.0
case_CL120_EHR_032__anon_49498a1be3281b1f,case_CL120_EHR_032,GLM-5,closed_success,0,1,3,4,4,0.7249999999999999,0.25375,1.0
case_CL120_EHR_032__anon_693d084cba7a4f19,case_CL120_EHR_032,Qwen3.8-Max,closed_success,0,0,3,4,4,0.9416666666666668,0.6545833333333333,0.8800000000000001
case_CL120_EHR_032__anon_dce1051cfda0a099,case_CL120_EHR_032,Kimi K2,closed_success,1,2,2,3,3,0.3625,0.126875,0.78
case_CL120_EHR_033__anon_3437463df52b49e5,case_CL120_EHR_033,DeepSeek-V4-Pro,closed_success,2,1,2,3,4,0.4072727272727273,0.1954318181818181,0.7
case_CL120_EHR_033__anon_43d2d0273024bc1a,case_CL120_EHR_033,Doubao-Seed-2.0-lite,closed_success,1,0,3,4,4,0.3468636363636364,0.2915397727272727,0.8800000000000001
case_CL120_EHR_033__anon_55af6b2bbb764324,case_CL120_EHR_033,GPT-5.4,closed_success,0,1,4,4,4,0.7818181818181817,0.7818181818181817,1.0
case_CL120_EHR_033__anon_643551247b5fcc22,case_CL120_EHR_033,Qwen3.8-Max,closed_success,0,0,4,4,4,0.8181818181818181,0.8181818181818181,1.0
